가곡고등학교,강원,K100000350
세종고등학교,경기,J100000720
세종고등학교,경남,S100000608
세종과학고등학교,서울,B100005500
세종과학예술영재학교,세종,I100000149
세종국제고등학교,세종,I100000120
세종여자고등학교,세종,I100000069
세종하이텍고등학교,세종,I100000072
세현고등학교,서울,B100005270
세화고등학교,서울,B100000473
세화고등학교,경북,R100000868
세화고등학교,제주,T100000126
세화여자고등학교,서울,B100000474
센텀고등학교,부산,C100002000
소담고등학교,세종,I100000160
소래고등학교,경기,J100000628
소명여자고등학교,경기,J100000630
소사고등학교,경기,J100000631
소양고등학교,강원,K100000514
소천고등학교,경북,R100000869
소하고등학교,경기,J100000632
속초고등학교,강원,K100000443
속초여자고등학교,강원,K100000447
솔터고등학교,경기,J100006523
송곡고등학교,서울,B100000475
송곡관광고등학교,서울,B100000647
송곡여자고등학교,서울,B100000476
송내고등학교,경기,J100004900
송도고등학교,인천,E100000236
송림고등학교,경기,J100000633
송산고등학교,경기,J100000634
송악고등학교,충남,N100000190
송양고등학교,경기,J100006519
송우고등학교,경기,J100005382
송원고등학교,광주,F100000149
송원여자고등학교,광주,F100000150
송원여자상업고등학교,광주,F100001096
송지고등학교,전남,Q100000240
송탄고등학교,경기,J100000636
송탄제일고등학교,경기,J100000637
송파공업고등학교,서울,B100000593
송현고등학교,경기,J100000638
송현여자고등학교,대구,D100000326
송호고등학교,경기,J100004833
수내고등학교,경기,J100000639
수도여자고등학교,서울,B100000477
수도전기공업고등학교,서울,B100000594
수락고등학교,서울,B100000478
수리고등학교,경기,J100000640
수명고등학교,서울,B100005582
수비고등학교,경북,R100000870
수성고등학교,대구,D100001707
수성고등학교,경기,J100000641
수완고등학교,광주,F100001232
수원고등학교,경기,J100000645
수원공업고등학교,경기,J100000646
수원농생명과학고등학교,경기,J100000648
수원여자고등학교,경기,J100000649
수원외국어고등학교,경기,J100005284
수원전산여자고등학교,경기,J100000653
수원정보과학고등학교,경기,J100000651
수원칠보고등학교,경기,J100006702
수원하이텍고등학교,경기,J100000833
수일고등학교,경기,J100000654
수주고등학교,경기,J100005581
수지고등학교,경기,J100000655
수택고등학교,경기,J100000656
숙명여자고등학교,서울,B100000479
숙지고등학교,경기,J100000657
순심고등학교,경북,R100000874
순심여자고등학교,경북,R100000875
순창고등학교,전북,P100000362
순창제일고등학교,전북,P100000363
순천강남여자고등학교,전남,Q100000241
순천고등학교,전남,Q100000242
순천공업고등학교,전남,Q100000244
순천금당고등학교,전남,Q100000245
순천매산고등학교,전남,Q100000246
순천매산여자고등학교,전남,Q100000247
순천복성고등학교,전남,Q100005450
순천여자고등학교,전남,Q100000249
순천전자고등학교,전남,Q100000251
순천제일고등학교,전남,Q100000252
순천청암고등학교,전남,Q100000253
순천팔마고등학교,전남,Q100005347
순천효산고등학교,전남,Q100000254
순천효천고등학교,전남,Q100000255
숭덕고등학교,광주,F100000153
숭덕여자고등학교,인천,E100000237
숭문고등학교,서울,B100000480
숭신여자고등학교,경기,J100000658
숭실고등학교,서울,B100000481
숭의고등학교,광주,F100000154
숭의여자고등학교,서울,B100000482
시온고등학교,경기,J100000659
시온식품과학고등학교,부산,C100002179
시지고등학교,대구,D100000327
시화공업고등학교,경기,J100000660
시흥고등학교,경기,J100004834
시흥능곡고등학교,경기,J100005665
시흥매화고등학교,경기,J100005666
신갈고등학교,경기,J100000661
신광여자고등학교,서울,B100000483
신길고등학교,경기,J100005674
신남고등학교,강원,K100000448
신도고등학교,서울,B100005530
신도고등학교,부산,C100000517
신도림고등학교,서울,B100005521
신등고등학교,경남,S100000611
신라고등학교,경북,R100000879
신라공업고등학교,경북,R100000880
신리고등학교,경기,J100007131
신림고등학교,서울,B100000484
신명고등학교,대구,D100000329
신명여자고등학교,인천,E100000238
신목고등학교,서울,B100000485
신반정보고등학교,경남,S100000613
신봉고등학교,경기,J100006525
신서고등학교,서울,B100005285
신선여자고등학교,울산,H100000564
신성고등학교,경기,J100000662
신성여자고등학교,제주,T100000135
신송고등학교,인천,E100001787
신안해양과학고등학교,전남,Q100000259
신일고등학교,서울,B100000486
신일비즈니스고등학교,경기,J100000665
신장고등학교,경기,J100004916
신정고등학교,부산,C100002008
신정고등학교,울산,H100000091
신정여자상업고등학교,서울,B100000610
신진과학기술고등학교,서울,B100000595
신천고등학교,경기,J100005668
신철원고등학교,강원,K100000450
신탄진고등학교,대전,G100000223
신태인고등학교,전북,P100000364
신평고등학교,충남,N100000191
신한고등학교,경기,J100000666
신현고등학교,서울,B100005204
신흥고등학교,경기,J100000667
심석고등학교,경기,J100000669
심원고등학교,경기,J100000671
심인고등학교,대구,D100000330
쌘뽈여자고등학교,충남,N100000193
아름고등학교,세종,I100000107
아림고등학교,경남,S100000476
아산고등학교,충남,N100000194
아산전자기계고등학교,충남,N100000164
안강여자고등학교,경북,R100000885
안강전자고등학교,경북,R100000886
안계고등학교,경북,R100005678
안곡고등학교,경기,J100005600
안남고등학교,인천,E100001706
안동고등학교,경북,R100000891
안동여자고등학교,경북,R100000896
안동중앙고등학교,경북,R100000897
안면고등학교,충남,N100000195
안법고등학교,경기,J100000672
안산강서고등학교,경기,J100000673
안산고등학교,경기,J100000675
안산공업고등학교,경기,J100000676
안산국제비즈니스고등학교,경기,J100000674
안산동산고등학교,경기,J100000677
안산디자인문화고등학교,경기,J100000680
안성고등학교,경기,J100000684
안성고등학교,전북,P100000365
안성여자고등학교,경기,J100000686
안양고등학교,경기,J100000690
안양공업고등학교,경기,J100000691
안양여자고등학교,경기,J100000693
안양여자상업고등학교,경기,J100000694
안양예술고등학교,경기,J100000696
안양외국어고등학교,경기,J100000697
안의고등학교,경남,S100000615
안좌고등학교,전남,Q100000258
안중고등학교,경기,J100000701
안천고등학교,전북,P100000366
안화고등학교,경기,J100005460
안흥고등학교,강원,K100000451
알로이시오전자기계고등학교,부산,C100000519
압구정고등학교,서울,B100000400
애월고등학교,제주,T100000140
야로고등학교,경남,S100000617
야탑고등학교,경기,J100000702
약목고등학교,경북,R100000898
약사고등학교,울산,H100000706
약산고등학교,전남,Q100000260
양곡고등학교,경기,J100000703
양구고등학교,강원,K100000454
양구여자고등학교,강원,K100000453
양동고등학교,경기,J100000704
양명고등학교,경기,J100000705
양명여자고등학교,경기,J100000706
양산고등학교,경남,S100000618
양산남부고등학교,경남,S100003213
양산여자고등학교,경남,S100000626
양산제일고등학교,경남,S100000619
양서고등학교,경기,J100000707
양양고등학교,강원,K100000456
양양여자고등학교,강원,K100000457
양업고등학교,충북,M100000167
양영디지털고등학교,경기,J100000708
양운고등학교,부산,C100000521
양일고등학교,경기,J100000711
양재고등학교,서울,B100000487
양정고등학교,서울,B100000488
양정고등학교,부산,C100000522
양주고등학교,경기,J100005381
양주백석고등학교,경기,J100005280
양지고등학교,세종,I100000150
양지고등학교,경기,J100000713
양천고등학교,서울,B100000489
양청고등학교,충북,M100001888
양평고등학교,경기,J100000716
양평전자과학고등학교,경기,J100000714
양현고등학교,전북,P100002706
언남고등학교,서울,B100000491
언양고등학교,울산,H100000703
여강고등학교,경기,J100000717
여남고등학교,전남,Q100000261
여량고등학교,강원,K100000458
여산고등학교,전북,P100000367
여수고등학교,전남,Q100000262
여수공업고등학교,전남,Q100000263
여수석유화학고등학교,전남,Q100000266
여수여자고등학교,전남,Q100000265
여수정보과학고등학교,전남,Q100000267
여수중앙여자고등학교,전남,Q100000268
여수충무고등학교,전남,Q100005318
여수해양과학고등학교,전남,Q100000272
여수화양고등학교,전남,Q100000269
여양고등학교,전남,Q100000270
여의도고등학교,서울,B100000492
여의도여자고등학교,서울,B100000493
여주고등학교,경기,J100000718
여주자영농업고등학교,경기,J100000722
여주제일고등학교,경기,J100000723
여천고등학교,전남,Q100000271
역곡고등학교,경기,J100005900
연무고등학교,충남,N100000197
연무대기계공업고등학교,충남,N100000199
연수고등학교,인천,E100000239
연수여자고등학교,인천,E100000240
연제고등학교,부산,C100001907
연천고등학교,경기,J100000726
연초고등학교,경남,S100003452
연평고등학교,인천,E100000242
염광고등학교,서울,B100000494
염광여자메디텍고등학교,서울,B100000649
영광고등학교,전남,Q100000275
영광고등학교,경북,R100000901
영광공업고등학교,전남,Q100000277
영광여자고등학교,경북,R100000902
영광전자고등학교,전남,Q100000278
영남고등학교,대구,D100000331
영남공업고등학교,대구,D100000332
영남삼육고등학교,경북,R100000903
영덕고등학교,경기,J100000728
영덕고등학교,경북,R100000905
영덕여자고등학교,경북,R100000904
영도여자고등학교,부산,C100000524
영동고등학교,서울,B100000495
영동고등학교,충북,M100000168
영동고등학교,경북,R100000906
영동산업과학고등학교,충북,M100000169
영동인터넷고등학교,충북,M100000173
영동일고등학교,서울,B100000496
영등포고등학교,서울,B100000497
영등포공업고등학교,서울,B100000596
영등포여자고등학교,서울,B100000498
영락고등학교,서울,B100000499
영락유헬스고등학교,서울,B100000611
영문고등학교,경북,R100000907
영복여자고등학교,경기,J100000730
영북고등학교,경기,J100000731
영산고등학교,전남,Q100000282
영산고등학교,경남,S100000629
영산성지고등학교,전남,Q100000280
영생고등학교,경기,J100000732
영서고등학교,강원,K100000469
영선고등학교,전북,P100000369
영송여자고등학교,대구,D100000333
영신간호비즈니스고등학교,서울,B100000619
영신고등학교,서울,B100000501
영신고등학교,대구,D100000334
영신여자고등학교,서울,B100000502
영신여자고등학교,경기,J100000734
영암고등학교,전남,Q100000285
영암낭주고등학교,전남,Q100000286
영암여자고등학교,전남,Q100000287
영암전자과학고등학교,전남,Q100000256
영양고등학교,경북,R100000908
영양여자고등학교,경북,R100000909
영월고등학교,강원,K100000460
영월공업고등학교,강원,K100000461
영일고등학교,서울,B100000503
영일고등학교,경북,R100000910
영종국제물류고등학교,인천,E100000245
영주고등학교,경북,R100000912
영주고등학교,제주,T100000153
영주동산고등학교,경북,R100000804
영주여자고등학교,경북,R100000916
영주제일고등학교,경북,R100000917
영진고등학교,대구,D100000335
영천고등학교,경북,R100000919
영천상업고등학교,경북,R100005424
영천성남여자고등학교,경북,R100000923
영천여자고등학교,경북,R100000921
영천전자고등학교,경북,R100000920
영파여자고등학교,서울,B100000504
영해고등학교,경북,R100000924
영화관광경영고등학교,인천,E100000248
영훈고등학교,서울,B100000505
영흥고등학교,전남,Q100000288
예당고등학교,경기,J100005580
예당고등학교,전남,Q100000289
예림디자인고등학교,서울,B100000632
예문여자고등학교,부산,C100000527
예산고등학교,충남,N100000206
예산여자고등학교,충남,N100000208
예산예화여자고등학교,충남,N100000209
예산전자공업고등학교,충남,N100000210
예일디자인고등학교,서울,B100000620
예일여자고등학교,서울,B100000506
예천여자고등학교,경북,R100000929
오금고등학교,서울,B100000507
오남고등학교,경기,J100005670
오류고등학교,서울,B100000508
오산고등학교,서울,B100000509
오산고등학교,경기,J100000736
오산정보고등학교,경기,J100000737
오상고등학교,경북,R100000931
오성고등학교,대구,D100000339
오송고등학교,충북,M100002004
오수고등학교,전북,P100000372
오창고등학교,충북,M100000176
오천고등학교,경북,R100000934
오현고등학교,제주,T100000136
옥과고등학교,전남,Q100000290
옥련여자고등학교,인천,E100001708
옥정고등학교,경기,J100006765
옥종고등학교,경남,S100000636
옥천고등학교,충북,M100000177
온산고등학교,울산,H100000736
온양고등학교,충남,N100000213
온양여자고등학교,충남,N100000214
온양용화고등학교,충남,N100002468
온양한올고등학교,충남,N100000217
와룡고등학교,대구,D100000340
와부고등학교,경기,J100005601
완도고등학교,전남,Q100000291
완도금일고등학교,전남,Q100000292
완도수산고등학교,전남,Q100000293
완산고등학교,전북,P100000374
완산여자고등학교,전북,P100000376
완주고등학교,전북,P100000377
왕신여자고등학교,전북,P100000378
용남고등학교,충남,N100000218
용남고등학교,경남,S100000639
용문고등학교,서울,B100000510
용문고등학교,경기,J100000739
용산고등학교,서울,B100000511
용산공업고등학교,서울,B100000597
용운고등학교,경북,R100000936
용인고등학교,부산,C100000529
용인고등학교,경기,J100000740
용인바이오고등학교,경기,J100000741
용인백현고등학교,경기,J100005319
용인삼계고등학교,경기,J100006921
용인정보고등학교,경기,J100000744
용인한국외국어대학교부설고등학교,경기,J100005170
용호고등학교,경기,J100000745
용화여자고등학교,서울,B100000512
우석고등학교,전북,P100000380
우석여자고등학교,경북,R100000844
우성고등학교,경기,J100000746
우송고등학교,대전,G100000225
우신고등학교,서울,B100000513
우신고등학교,울산,H100000095
운남고등학교,광주,F100001118
운산고등학교,경기,J100005798
운산공업고등학교,충남,N100000220
운암고등학교,대구,D100000341
운암고등학교,경기,J100005461
운양고등학교,경기,J100006717
운정고등학교,경기,J100005799
운중고등학교,경기,J100005844
운천고등학교,경기,J100004835
운호고등학교,충북,M100000181
울릉고등학교,경북,R100000937
울산강남고등학교,울산,H100000675
울산경의고등학교,울산,H100000097
울산고등학교,울산,H100000098
울산공업고등학교,울산,H100000099
울산과학고등학교,울산,H100000549
울산기술공업고등학교,울산,H100000096
울산동천고등학교,울산,H100000082
울산마이스터고등학교,울산,H100000110
울산미용예술고등학교,울산,H100000105
울산산업고등학교,울산,H100000727
울산상업고등학교,울산,H100000103
울산생활과학고등학교,울산,H100000104
울산스포츠과학고등학교,울산,H100000704
울산애니원고등학교,울산,H100000530
울산에너지고등학교,울산,H100000115
울산여자고등학교,울산,H100000106
울산여자상업고등학교,울산,H100000107
울산예술고등학교,울산,H100000108
울산외국어고등학교,울산,H100000673
울산제일고등학교,울산,H100000111
울산중앙고등학교,울산,H100000113
울산중앙여자고등학교,울산,H100000114
울진고등학교,경북,R100000938
웅상고등학교,경남,S100000640
웅천고등학교,충남,N100000221
웅천고등학교,경남,S100000673
원경고등학교,경남,S100000642
원곡고등학교,경기,J100000747
원광고등학교,전북,P100000382
원광여자고등학교,전북,P100000383
원광정보예술고등학교,전북,P100000385
원덕고등학교,강원,K100000462
원묵고등학교,서울,B100005364
원미고등학교,경기,J100000748
원종고등학교,경기,J100000749
원주고등학교,강원,K100000466
원주공업고등학교,강원,K100000468
원주금융회계고등학교,강원,K100000417
원주삼육고등학교,강원,K100000470
원주여자고등학교,강원,K100000471
원주의료고등학교,강원,K100000474
원통고등학교,강원,K100000475
원화여자고등학교,대구,D100000342
월계고등학교,서울,B100005262
위도고등학교,전북,P100000386
위례고등학교,경기,J100007014
위례한빛고등학교,경기,J100007016
유봉여자고등학교,강원,K100000476
유성고등학교,대전,G100000226
유성생명과학고등학교,대전,G100000228
유성여자고등학교,대전,G100000229
유성여자고등학교,경북,R100000941
유신고등학교,경기,J100000750
유일여자고등학교,전북,P100000387
유한공업고등학교,서울,B100000598
육민관고등학교,강원,K100000477
율곡고등학교,경기,J100000751
율곡고등학교,경북,R100006433
율면고등학교,경기,J100000753
율천고등학교,경기,J100006514
은광여자고등학교,서울,B100000514
은평고등학교,서울,B100005583
은평메디텍고등학교,서울,B100000515
은행고등학교,경기,J100000754
은혜고등학교,경기,J100000755
음성고등학교,충북,M100000183
의령고등학교,경남,S100000643
의령여자고등학교,경남,S100000644
의성고등학교,경북,R100000944
의성공업고등학교,경북,R100000945
의성여자고등학교,경북,R100000946
의왕고등학교,경기,J100005671
의정부고등학교,경기,J100000756
의정부공업고등학교,경기,J100000757
의정부광동고등학교,경기,J100000480
의정부여자고등학교,경기,J100000758
이리고등학교,전북,P100000388
이리공업고등학교,전북,P100000389
이리남성여자고등학교,전북,P100000390
이리여자고등학교,전북,P100000392
이매고등학교,경기,J100000759
이사벨고등학교,부산,C100000530
이서고등학교,경북,R100000949
이우고등학교,경기,J100004945
이의고등학교,경기,J100006813
이일여자고등학교,전북,P100000394
이천고등학교,경기,J100000760
이천세무고등학교,경기,J100000450
이천양정여자고등학교,경기,J100000763
이천제일고등학교,경기,J100000762
이충고등학교,경기,J100005672
이포고등학교,경기,J100000767
이현고등학교,경기,J100005906
이화여자고등학교,서울,B100000516
이화여자대학교병설미디어고등학교,서울,B100000650
이화여자대학교사범대학부속이화금란고등학교,서울,B100000517
이화여자외국어고등학교,서울,B100000575
익산고등학교,전북,P100000395
인덕공업고등학교,서울,B100000600
인덕원고등학교,경기,J100004905
인동고등학교,경북,R100006093
인명여자고등학교,인천,E100000254
인상고등학교,전북,P100000397
인성여자고등학교,인천,E100000255
인월고등학교,전북,P100000398
인일여자고등학교,인천,E100000256
인제고등학교,인천,E100000257
인제고등학교,강원,K100000480
인창고등학교,서울,B100000518
인창고등학교,경기,J100000769
인천고등학교,인천,E100000258
인천고잔고등학교,인천,E100001969
인천공항고등학교,인천,E100000259
인천과학고등학교,인천,E100000260
인천과학예술영재학교,인천,E100002238
인천국제고등학교,인천,E100001817
인천금융고등학교,인천,E100000209
인천기계공업고등학교,인천,E100000261
인천남고등학교,인천,E100000262
인천남동고등학교,인천,E100001822
인천논현고등학교,인천,E100001810
인천대건고등학교,인천,E100000263
인천디자인고등학교,인천,E100000264
인천마전고등학교,인천,E100001809
인천만수고등학교,인천,E100001818
인천보건고등학교,인천,E100000187
인천부흥고등학교,인천,E100001714
인천뷰티예술고등학교,인천,E100000271
인천비즈니스고등학교,인천,E100000233
인천산곡고등학교,인천,E100001713
인천상정고등학교,인천,E100001963
인천생활과학고등학교,인천,E100000267
인천세무고등학교,인천,E100000219
인천세원고등학교,인천,E100001967
인천송천고등학교,인천,E100002020
인천신현고등학교,인천,E100001820
인천여자고등학교,인천,E100000269
인천여자상업고등학교,인천,E100000273
인천연송고등학교,인천,E100002083
인천영선고등학교,인천,E100001807
인천영종고등학교,인천,E100002092
인천영흥고등학교,인천,E100002186
인천예술고등학교,인천,E100000275
인천예일고등학교,인천,E100001710
인천외국어고등학교,인천,E100000244
인천원당고등학교,인천,E100001786
인천전자마이스터고등학교,인천,E100000276
인천정보산업고등학교,인천,E100000277
인천중앙여자상업고등학교,인천,E100000279
인천진산과학고등학교,인천,E100001812
인천청라고등학교,인천,E100002023
인천체육고등학교,인천,E100000280
인천초은고등학교,인천,E100002025
인천포스코고등학교,인천,E100002244
인천하늘고등학교,인천,E100002162
인천하이텍고등학교,인천,E100000252
인천해사고등학교,인천,A000003549
인천해송고등학교,인천,E100001972
인천해양과학고등학교,인천,E100000283
인천해원고등학교,인천,E100002161
인천효성고등학교,인천,E100000298
인평자동차정보고등학교,인천,E100000284
인하대학교사범대학부속고등학교,인천,E100000285
인항고등학교,인천,E100000286
인헌고등학교,서울,B100000519
인화여자고등학교,인천,E100000287
일동고등학교,경기,J100000770
일산고등학교,경기,J100000771
일산국제컨벤션고등학교,경기,J100000775
일산대진고등학교,경기,J100000772
일산동고등학교,경기,J100000773
일신여자고등학교,충북,M100000187
일신여자상업고등학교,서울,B100000612
일죽고등학교,경기,J100000777
임계고등학교,강원,K100000481
임실고등학교,전북,P100000399
임자고등학교,전남,Q100000294
자양고등학교,서울,B100000521
자운고등학교,서울,B100005205
작전고등학교,인천,E100001707
작전여자고등학교,인천,E100001705
잠신고등학교,서울,B100000522
잠실고등학교,서울,B100000523
잠실여자고등학교,서울,B100000524
잠일고등학교,서울,B100005566
장계공업고등학교,전북,P100000401
장곡고등학교,경기,J100000778
장기고등학교,경기,J100005673
장덕고등학교,광주,F100001230
장성고등학교,전남,Q100000295
장성실업고등학교,전남,Q100000297
장성여자고등학교,강원,K100000483
장수고등학교,전북,P100000402
장안고등학교,경기,J100000779
장안제일고등학교,부산,C100000532
장유고등학교,경남,S100000648
장충고등학교,서울,B100000525
장항고등학교,충남,N100000226
장호원고등학교,경기,J100000781
장훈고등학교,서울,B100000526
장흥고등학교,전남,Q100000299
장흥관산고등학교,전남,Q100000300
재능고등학교,인천,E100000201
재현고등학교,서울,B100000527
저동고등학교,경기,J100000783
저현고등학교,경기,J100006562
전곡고등학교,경기,J100000786
전남고등학교,광주,F100000155
전남공업고등학교,광주,F100000156
전남과학고등학교,전남,Q100000302
전남기술과학고등학교,전남,Q100000335
전남대학교사범대학부설고등학교,광주,A000003516
전남미용고등학교,전남,Q100000283
전남보건고등학교,전남,Q100000327
전남생명과학고등학교,전남,Q100000163
전남여자고등학교,광주,F100000161
전남여자상업고등학교,광주,F100000163
전남예술고등학교,전남,Q100000303
전남외국어고등학교,전남,Q100000304
전남자연과학고등학교,전남,Q100003472
전남조리과학고등학교,전남,Q100000171
